"ORIGIN_AIRPORT_ID","Year","Origin Airport Code","Total Departures","Total Passengers","Total Seats","Total Load Factor (%)","Total Passengers/Flight","Total Seats/Flight","Total Distance/Flight (sm)","Total Distance/Passenger (sm)","Total Payload (lbs)","Total Freight (lbs)","Total Mail (lbs)","Domestic Departures","Domestic Passengers","Domestic Seats","Domestic Load Factor (%)","Domestic Passengers/Flight","Domestic Seats/Flight","Domestic Distance/Flight (sm)","Domestic Distance/Passenger (sm)","Domestic Payload (lbs)","Domestic Freight (lbs)","Domestic Mail (lbs)","Outbound International Departures","Outbound International Passengers","Outbound International Seats","Outbound International Load Factor (%)","Outbound International Passengers/Flight","Outbound International Seats/Flight","Outbound International Distance/Flight (sm)","Outbound International Distance/Passenger (sm)","Outbound International Payload (lbs)","Outbound International Freight (lbs)","Outbound International Mail (lbs)","Inbound International Departures","Inbound International Passengers","Inbound International Seats","Inbound International Load Factor (%)","Inbound International Passengers/Flight","Inbound International Seats/Flight","Inbound International Distance/Flight (sm)","Inbound International Distance/Passenger (sm)","Inbound International Payload (lbs)","Inbound International Freight (lbs)","Inbound International Mail (lbs)","Origin City Name","Origin Airport Name"
"11624","2016","EYW","9,301","380,608","495,615","76.8","40.92119126976","53.28620578432","298.05375766047","443.62126387254","129,642,754","263,690","0","9,299","380,502","495,397","76.8","40.91859339714","53.27422303473","298.09312829336","443.71281097077","129,573,331","263,690","0","2","106","218","48.6","53","109","115","115","69,423","0","0","2","99","126","78.6","49.5","63","521","639.92929292929","34,153","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2017","EYW","10,230","392,874","505,875","77.7","38.40410557185","49.45014662757","310.41260997067","459.41898165824","129,557,946","232,684","0","10,230","392,874","505,875","77.7","38.40410557185","49.45014662757","310.41260997067","459.41898165824","129,557,946","232,684","0",,,,,,,,,,,,"3","155","228","68","51.66666666667","76","653.33333333333","662.69032258065","65,409","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2018","EYW","10,515","445,961","537,855","82.9","42.41188777936","51.1512125535","349.47627199239","492.65707987918","140,253,137","236,846","4,041","10,513","445,956","537,834","82.9","42.41948064301","51.15894606677","349.07447921621","492.61450456996","140,247,108","236,846","4,041","2","5","21","23.8","2.5","10.5","2,461.5","4,290","6,029","0","0","1","65","150","43.3","65","150","115","115","34,700","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2019","EYW","10,497","497,793","598,327","83.2","47.42240640183","56.99980946937","416.50109555111","555.65222692967","158,437,910","250,829","0","10,495","497,793","598,311","83.2","47.43144354455","57.00914721296","416.52987136732","555.65222692967","158,431,770","250,829","0","2","0","16","0","0","8","265.5",,"6,140","0","0","3","194","228","85.1","64.66666666667","76","585.66666666667","585.78865979381","65,409","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2020","EYW","8,515","335,439","544,785","61.6","39.39389312977","63.97944803288","516.01244862008","676.02483312912","148,129,477","268,346","0","8,512","335,432","544,755","61.6","39.40695488722","63.99847274436","515.40131578947","675.96621968089","148,117,279","268,346","0","3","7","30","23.3","2.33333333333","10","2,250","3,484.71428571429","12,198","0","0",,,,,,,,,,,,"Key West (EYW)","Key West International (EYW)"
"11624","2021","EYW","14,307","741,631","1,064,778","69.7","51.83693296987","74.42356888237","624.81617390089","768.36111489406","285,922,722","340,482","0","14,304","741,622","1,064,746","69.7","51.84717561521","74.43694071588","624.83102628635","768.35626505147","285,913,382","340,482","0","3","9","32","28.1","3","10.66666666667","554","1,168","9,340","0","0","5","154","188","81.9","30.8","37.6","2,424.4","733.52597402597","55,416","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2022","EYW","11,750","711,572","924,597","77","60.55931914894","78.68910638298","563.31140425532","731.80254422602","241,998,310","294,148","0","11,747","711,569","924,563","77","60.57452966715","78.70630799353","562.86311398655","731.79757830934","241,989,437","294,148","0","3","3","34","8.8","1","11.33333333333","2,318.66666666667","1,909.66666666667","8,873","0","0","5","5","52","9.6","1","10.4","279.4","272","15,936","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2023","EYW","11,618","675,328","845,220","79.9","58.12773282837","72.75090377001","517.6899638492","708.9011961595","219,962,682","263,411","0","11,617","675,328","845,208","79.9","58.13273650684","72.75613325299","517.71111302402","708.9011961595","219,960,280","263,411","0","1","0","12","0","0","12","272",,"2,402","0","0","4","8","43","18.6","2","10.75","1,832.5","2,949.5","10,773","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2024","EYW","12,578","740,795","978,803","75.7","58.89608840833","77.81865161393","531.70519955478","731.31073643856","250,074,399","248,653","0","12,576","740,793","978,781","75.7","58.90529580153","77.82927798982","531.37651081425","731.29955466642","250,068,128","248,653","0","2","2","22","9.1","1","11","2,598.5","4,873","6,271","0","0","2","5","13","38.5","2.5","6.5","344","329.6","4,460","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2025","EYW","11,654","760,776","972,002","78.3","65.28024712545","83.40501115497","544.09370173331","715.4629930492","246,261,494","281,123","0","11,650","760,763","971,970","78.3","65.30154506438","83.43090128755","544.18643776824","715.46980991452","246,248,454","281,123","0","4","13","32","40.6","3.25","8","274","316.53846153846","13,040","0","0","3","2","24","8.3","0.66666666667","8","204","272","9,590","0","0","Key West (EYW)","Key West International (EYW)"
"11624","2026M1-1","EYW","1,195","80,985","105,982","76.4","67.76987447699","88.68786610879","620.19916317992","775.16095573254","26,859,864","19,937","0","1,195","80,985","105,982","76.4","67.76987447699","88.68786610879","620.19916317992","775.16095573254","26,859,864","19,937","0",,,,,,,,,,,,,,,,,,,,,,,"Key West (EYW)","Key West International (EYW)"
"11627","2015","RBK","1","0","0",,"0","0","208",,"3,500","0","0","1","0","0",,"0","0","208",,"3,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2016","RBK","3","12","15","80","4","5","207.33333333333","206.5","10,400","0","0","3","12","15","80","4","5","207.33333333333","206.5","10,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2017","RBK","11","16","24","66.7","1.45454545455","2.18181818182","175.72727272727","158.25","53,600","0","0","11","16","24","66.7","1.45454545455","2.18181818182","175.72727272727","158.25","53,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2020","RBK","1","2","9","22.2","2","9","691","691","1,800","0","0","1","2","9","22.2","2","9","691","691","1,800","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2021","RBK","6","36","67","53.7","6","11.16666666667","378.5","422.33333333333","9,400","0","0","6","36","67","53.7","6","11.16666666667","378.5","422.33333333333","9,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2022","RBK","1","0","13","0","0","13","206",,"2,600","0","0","1","0","13","0","0","13","206",,"2,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2024","RBK","1","2","8","25","2","8","121","121","1,600","0","0","1","2","8","25","2","8","121","121","1,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11627","2025","RBK","2","10","15","66.7","5","7.5","285.5","357.2","3,000","0","0","2","10","15","66.7","5","7.5","285.5","357.2","3,000","0","0",,,,,,,,,,,,,,,,,,,,,,,"Murrieta/Temecula (RBK)","French Valley (RBK)"
"11630","2014","FAI","20,818","524,110","775,485","67.6","25.17580939572","37.25069651263","335.18652127966","865.05376352292","218,972,779","13,811,553","5,273,018","20,778","516,734","766,800","67.4","24.86928482048","36.90441813457","328.86538646645","821.81439193086","216,002,638","13,715,644","5,273,018","40","7,376","8,685","84.9","184.4","217.125","3,618.7","3,894.23671366594","2,970,141","95,909","0","29","4,669","5,698","81.9","161","196.48275862069","3,382.37931034483","3,578.95095309488","2,230,046","359,905","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2015","FAI","20,153","531,359","780,307","68.1","26.36624820126","38.71914851387","347.94199374783","887.47806661786","219,065,173","13,661,842","4,638,755","20,126","527,246","775,203","68","26.19725727914","38.51748981417","344.07736261552","861.4552391104","216,939,257","13,515,939","4,638,755","27","4,113","5,104","80.6","152.33333333333","189.03703703704","3,228.66666666667","4,223.34767809385","2,125,916","145,903","0","18","1,876","2,277","82.4","104.22222222222","126.5","2,414.16666666667","4,006.8118336887","1,159,543","182,069","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2016","FAI","20,737","561,184","821,851","68.3","27.06196653325","39.63210686213","354.58851328543","923.0986450077","226,291,339","10,784,818","4,182,474","20,714","556,647","816,220","68.2","26.87298445496","39.40426764507","350.64936757748","896.51422175993","224,214,193","10,741,388","4,182,474","23","4,537","5,631","80.6","197.26086956522","244.82608695652","3,902.21739130435","4,184.75600617148","2,077,146","43,430","0","17","1,921","2,516","76.4","113","148","4,198.29411764706","3,876.77824049974","1,954,042","1,032,195","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2017","FAI","19,993","568,507","823,229","69.1","28.43530235582","41.17586155154","362.9575851548","949.13035019797","230,784,916","10,510,953","3,993,112","19,967","564,428","818,380","69","28.26804226975","40.98662793609","357.98742925828","926.35422764285","228,595,202","10,391,029","3,993,077","26","4,079","4,849","84.1","156.88461538462","186.5","4,179.84615384615","4,100.75606766364","2,189,714","119,924","35","16","1,445","1,519","95.1","90.3125","94.9375","3,987.75","3,523.60415224914","2,528,346","1,743,043","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2018","FAI","17,767","571,419","862,019","66.3","32.16181685147","48.51798277706","381.4700287049","962.37119696755","240,325,348","8,610,738","3,879,458","17,745","568,632","858,645","66.2","32.04463229079","48.38799661877","377.94804170189","945.44414489512","238,002,349","8,307,235","3,879,458","22","2,787","3,374","82.6","126.68181818182","153.36363636364","3,222.27272727273","4,416","2,322,999","303,503","0","7","30","468","6.4","4.28571428571","66.85714285714","720.57142857143","1,408","357,906","0","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2019","FAI","17,058","583,424","856,162","68.1","34.2023683902","50.19122992144","422.0531129089","1,000.55299233491","239,674,430","8,242,743","5,287,479","17,035","580,588","852,563","68.1","34.08206633402","50.0477252715","418.81655415321","983.95932916285","238,177,067","8,066,825","5,287,479","23","2,836","3,599","78.8","123.30434782609","156.47826086957","2,819.21739130435","4,397.61988716502","1,497,363","175,918","0","9","9","27","33.3","1","3","1,587.77777777778","494","677,837","409,422","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2020","FAI","11,713","241,785","472,808","51.1","20.64244856143","40.36608896098","366.03449159054","879.47619165788","151,577,742","12,647,776","7,629,279","11,685","241,611","472,396","51.1","20.67702182285","40.42755669662","365.89002995293","877.61987243958","149,991,290","11,795,517","7,628,952","28","174","412","42.2","6.21428571429","14.71428571429","426.32142857143","3,457.10344827586","1,586,452","852,259","327","25","0","0",,"0","0","536.72",,"1,767,219","208,159","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2021","FAI","15,814","459,739","709,241","64.8","29.07164537751","44.84893132667","480.96775009485","1,191.18215987767","223,347,408","11,323,762","5,340,745","15,803","459,739","709,241","64.8","29.09188128836","44.88014933873","479.18477504271","1,191.18215987767","219,598,108","9,815,766","5,340,745","11","0","0",,"0","0","3,042.45454545455",,"3,749,300","1,507,996","0","5","0","0",,"0","0","3,650.2",,"1,221,274","880,395","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2022","FAI","16,741","514,225","704,692","73","30.71650439042","42.09378173347","419.6902813452","1,013.90713403666","235,355,958","17,650,656","5,278,153","16,670","513,198","702,642","73","30.78572285543","42.150089982","417.20359928014","1,008.90059781995","230,959,836","15,805,932","5,278,153","71","1,027","2,050","50.1","14.46478873239","28.87323943662","1,003.53521126761","3,515.70301850049","4,396,122","1,844,724","0","81","1,402","1,664","84.3","17.30864197531","20.54320987654","2,017","3,973.55349500713","10,408,064","5,322,188","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2023","FAI","17,726","551,426","737,677","74.8","31.1083154688","41.61553650006","435.27874308925","1,076.74534933065","237,886,516","13,258,460","4,973,647","17,705","548,690","734,339","74.7","30.9906805987","41.47636260943","430.98661395086","1,060.14670214511","235,391,567","12,897,977","4,973,647","21","2,736","3,338","82","130.28571428571","158.95238095238","4,053.95238095238","4,405.51425438597","2,494,949","360,483","0","33","173","687","25.2","5.24242424242","20.81818181818","4,118.36363636364","4,172.79768786127","5,213,917","3,059,348","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2024","FAI","18,018","574,396","787,319","73","31.87900987901","43.69624819625","453.66389166389","1,090.28929344912","253,085,633","15,076,615","4,321,729","18,003","573,567","786,053","73","31.85952341276","43.66233405544","452.21113147809","1,089.04216246751","250,866,468","14,520,321","4,321,729","15","829","1,266","65.5","55.26666666667","84.4","2,197.26666666667","1,953.15199034982","2,219,165","556,294","0","30","371","1,024","36.2","12.36666666667","34.13333333333","3,492.76666666667","3,269.23180592992","6,420,697","3,721,384","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2025","FAI","18,148","563,560","812,599","69.4","31.05355962089","44.77622878554","483.84549261627","1,121.74967350415","259,814,583","13,307,189","4,511,283","18,135","563,457","812,372","69.4","31.07014061208","44.79580920871","482.52219465123","1,121.41830166277","258,116,905","12,482,015","4,511,283","13","103","227","45.4","7.92307692308","17.46153846154","2,329.84615384615","2,934.50485436893","1,697,678","825,174","0","19","9","9","100","0.47368421053","0.47368421053","3,200.78947368421","266","4,330,499","2,553,760","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11630","2026M1-1","FAI","1,187","39,980","63,987","62.5","33.68155012637","53.90648694187","465.95197978096","999.50767883942","22,623,440","2,406,343","380,025","1,186","39,980","63,987","62.5","33.70994940978","53.95193929174","463.85497470489","999.50767883942","22,177,440","2,253,629","380,025","1","0","0",,"0","0","2,953",,"446,000","152,714","0","9","0","0",,"0","0","4,138.88888888889",,"3,625,403","1,785,739","0","Fairbanks (FAI)","Fairbanks International (FAI)"
"11632","2021","FAK","1","0","6","0","0","6","63",,"1,573","0","0","1","0","6","0","0","6","63",,"1,573","0","0",,,,,,,,,,,,,,,,,,,,,,,"False Island (FAK)","False Island Airport (FAK)"
"11632","2022","FAK","2","7","18","38.9","3.5","9","39.5","29.42857142857","3,650","0","0","2","7","18","38.9","3.5","9","39.5","29.42857142857","3,650","0","0",,,,,,,,,,,,,,,,,,,,,,,"False Island (FAK)","False Island Airport (FAK)"
"11632","2023","FAK","3","7","27","25.9","2.33333333333","9","55.66666666667","56.71428571429","5,475","0","0","3","7","27","25.9","2.33333333333","9","55.66666666667","56.71428571429","5,475","0","0",,,,,,,,,,,,,,,,,,,,,,,"False Island (FAK)","False Island Airport (FAK)"
